Id,Supermercado,Marca,Producto,Precio,Categoria,Enlace,Fecha,porMayor,ProductoNormalizado
947,Unimarc,San Jose,Lomos De Jurel San José Ahumado 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-ahumado,2024-10-01,,160g ahumado jose jose jurel lomos san san
948,Jumbo,San José,Lomos De Jurel Natural San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-natural-san-jose-104gr-dr-1939059/p,2024-10-26,,104g drenado jose jose jurel lomos san san
949,Unimarc,San Jose,Lomos De Jurel San José Aceite 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-aceite,2024-10-01,,160g aceite jose jose jurel lomos san san
950,Jumbo,San José,Lomos De Jurel Natural San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-natural-san-jose-104gr-dr-1939059/p,2024-10-01,,104g drenado jose jose jurel lomos san san
951,Unimarc,San Jose,Lomos De Jurel San José Ahumado 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-ahumado,2024-10-26,,160g ahumado jose jose jurel lomos san san
952,Jumbo,San José,Lomos De Jurel En Aceite San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-aceite-san-jose-104-gr-dr-1939060/p,2024-11-02,,104g aceite drenado en jose jose jurel lomos san san
953,Jumbo,San José,Lomos De Jurel Ahumado San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-ahumado-san-jose-104gr-dr-1939061/p,2024-10-26,,104g ahumado drenado jose jose jurel lomos san san
954,Jumbo,San José,Lomos De Jurel En Aceite San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-aceite-san-jose-104-gr-dr-1939060/p,2024-10-26,,104g aceite drenado en jose jose jurel lomos san san
955,Unimarc,San Jose,Lomos De Jurel San José Natural 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-natural,2024-11-02,,160g jose jose jurel lomos san san
956,Jumbo,San José,Lomos De Jurel Ahumado San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-ahumado-san-jose-104gr-dr-1939061/p,2024-10-01,,104g ahumado drenado jose jose jurel lomos san san
957,Jumbo,San José,Lomos De Jurel Natural San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-natural-san-jose-104gr-dr-1939059/p,2024-10-06,,104g drenado jose jose jurel lomos san san
958,Unimarc,San Jose,Lomos De Jurel San José Ahumado 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-ahumado,2024-11-02,,160g ahumado jose jose jurel lomos san san
959,Unimarc,San Jose,Lomos De Jurel San José Aceite 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-aceite,2024-11-02,,160g aceite jose jose jurel lomos san san
960,Jumbo,San José,Lomos De Jurel Natural San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-natural-san-jose-104gr-dr-1939059/p,2024-11-02,,104g drenado jose jose jurel lomos san san
961,Jumbo,San José,Lomos De Jurel Ahumado San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-ahumado-san-jose-104gr-dr-1939061/p,2024-10-06,,104g ahumado drenado jose jose jurel lomos san san
962,Jumbo,San José,Lomos De Jurel Ahumado San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-ahumado-san-jose-104gr-dr-1939061/p,2024-11-02,,104g ahumado drenado jose jose jurel lomos san san
963,Unimarc,San Jose,Lomos De Jurel San José Aceite 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-aceite,2024-10-06,,160g aceite jose jose jurel lomos san san
964,Unimarc,San Jose,Lomos De Jurel San José Ahumado 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-ahumado,2024-10-06,,160g ahumado jose jose jurel lomos san san
965,Jumbo,San José,Lomos De Jurel En Aceite San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-aceite-san-jose-104-gr-dr-1939060/p,2024-10-06,,104g aceite drenado en jose jose jurel lomos san san
966,Jumbo,San José,Lomos De Jurel En Aceite San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-aceite-san-jose-104-gr-dr-1939060/p,2024-11-11,,104g aceite drenado en jose jose jurel lomos san san
967,Unimarc,San Jose,Lomos De Jurel San José Ahumado 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-ahumado,2024-11-11,,160g ahumado jose jose jurel lomos san san
968,Unimarc,San Jose,Lomos De Jurel San José Natural 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-natural,2024-11-11,,160g jose jose jurel lomos san san
969,Jumbo,San José,Lomos De Jurel Ahumado San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-ahumado-san-jose-104gr-dr-1939061/p,2024-11-11,,104g ahumado drenado jose jose jurel lomos san san
970,Jumbo,San José,Lomos De Jurel Natural San José 104 G Drenado,1370,Jurel,https://www.jumbo.cl/lomos-de-jurel-natural-san-jose-104gr-dr-1939059/p,2024-11-11,,104g drenado jose jose jurel lomos san san
971,Unimarc,San Jose,Lomos De Jurel San José Aceite 160 G,1370,Jurel,https://www.unimarc.cl/product/lomos-de-jurel-san-jose-160-gr-aceite,2024-11-11,,160g aceite jose jose jurel lomos san san
972,Jumbo,Soprole,Leche Soprole Sin Lactosa Entera 1 L,1379,Leche Entera,https://www.jumbo.cl/leche-s-l-entera-soprole-zerolacto-1lt-1950864/p,2024-11-11,,1l entera lactosa leche soprole soprole
973,Jumbo,Soprole,Leche Soprole Sin Lactosa Entera 1 L,1379,Leche Entera,https://www.jumbo.cl/leche-s-l-entera-soprole-zerolacto-1lt-1950864/p,2024-11-02,,1l entera lactosa leche soprole soprole
974,Santa Isabel,Colun,Leche Colun Entera Sin Lactosa 1 L,1379,Leche Entera,https://www.santaisabel.cl/leche-entera-sin-lactosa-1-l/p,2024-10-26,,1l colun colun entera lactosa leche
975,Santa Isabel,Colun,Leche Colun Entera Sin Lactosa 1 L,1379,Leche Entera,https://www.santaisabel.cl/leche-entera-sin-lactosa-1-l/p,2024-10-01,,1l colun colun entera lactosa leche
976,Santa Isabel,Colun,Leche Colun Entera Sin Lactosa 1 L,1379,Leche Entera,https://www.santaisabel.cl/leche-entera-sin-lactosa-1-l/p,2024-10-06,,1l colun colun entera lactosa leche
977,Jumbo,Talliani,Spaghetti Talliani 3 Sabores 400 G,1380,Tallarín,https://www.jumbo.cl/spaghetti-3-sabores-talliani-400g-1864393/p,2024-10-26,,400g sabores spaghetti talliani talliani
978,Jumbo,Talliani,Spaghetti Talliani 3 Sabores 400 G,1380,Tallarín,https://www.jumbo.cl/spaghetti-3-sabores-talliani-400g-1864393/p,2024-10-06,,400g sabores spaghetti talliani talliani
979,Jumbo,Talliani,Spaghetti Talliani 3 Sabores 400 G,1380,Tallarín,https://www.jumbo.cl/spaghetti-3-sabores-talliani-400g-1864393/p,2024-11-11,,400g sabores spaghetti talliani talliani
980,Jumbo,Colun,Leche Colun Entera Sin Lactosa 1 L,1389,Leche Entera,https://www.jumbo.cl/leche-entera-sin-lactosa-1-l/p,2024-11-11,,1l colun colun entera lactosa leche
981,Jumbo,Colun,Leche Colun Entera Sin Lactosa 1 L,1389,Leche Entera,https://www.jumbo.cl/leche-entera-sin-lactosa-1-l/p,2024-10-01,,1l colun colun entera lactosa leche
982,Jumbo,Iansa Agro,Porotos Rojos Listos 390 G,1389,Porotos,https://www.jumbo.cl/poroto-rojo-iansa/p,2024-10-01,,390g agro iansa listos porotos rojos
983,Jumbo,Colun,Leche Colun Entera Sin Lactosa 1 L,1389,Leche Entera,https://www.jumbo.cl/leche-entera-sin-lactosa-1-l/p,2024-11-02,,1l colun colun entera lactosa leche
984,Jumbo,Iansa Agro,Porotos Rojos Listos 390 G,1389,Porotos,https://www.jumbo.cl/poroto-rojo-iansa/p,2024-10-06,,390g agro iansa listos porotos rojos
985,Unimarc,Moccagatta,Pasta Spaghetti Moccagatta Al Bronce 400 G,1390,Tallarín,https://www.unimarc.cl/product/spaghetti-al-bronce-moccagatta-400-gr,2024-11-02,,400g al bronce moccagatta moccagatta pasta spaghetti
986,Lider,Minuto Verde,"Porotos Verdes Corte Francés, 350 G",1390,Porotos,https://www.lider.cl/supermercado/product/sku/300727/minuto-verde-porotos-verdes-corte-frances-350-g,2024-10-06,,350g corte frances minuto porotos verde verdes
987,Lider,Soprole,"Leche Natural Entera Cremosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/1145580/soprole-leche-natural-entera-cremosa-1-l,2024-10-06,,1l cremosa entera leche soprole
988,Lider,Minuto Verde,"Porotos Verdes Corte Francés, 350 G",1390,Porotos,https://www.lider.cl/supermercado/product/sku/300727/minuto-verde-porotos-verdes-corte-frances-350-g,2024-10-26,,350g corte frances minuto porotos verde verdes
989,Lider,Minuto Verde,"Porotos Verdes Corte Francés, 350 G",1390,Porotos,https://www.lider.cl/supermercado/product/sku/300727/minuto-verde-porotos-verdes-corte-frances-350-g,2024-11-11,,350g corte frances minuto porotos verde verdes
990,Lider,Loncoleche,"Leche Entera Natural Sin Lactosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/300847/loncoleche-leche-entera-natural-sin-lactosa-1-l,2024-11-02,,1l entera lactosa leche loncoleche
991,Lider,Soprole,"Leche Natural Entera Cremosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/1145580/soprole-leche-natural-entera-cremosa-1-l,2024-10-01,,1l cremosa entera leche soprole
992,Unimarc,Moccagatta,Pasta Spaghetti Moccagatta Al Bronce 400 G,1390,Tallarín,https://www.unimarc.cl/product/spaghetti-al-bronce-moccagatta-400-gr,2024-11-11,,400g al bronce moccagatta moccagatta pasta spaghetti
993,Lider,Loncoleche,"Leche Entera Natural Sin Lactosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/300847/loncoleche-leche-entera-natural-sin-lactosa-1-l,2024-10-26,,1l entera lactosa leche loncoleche
994,Unimarc,Soprole,Leche Sin Lactosa Soprole Entera 1 L,1390,Leche Entera,https://www.unimarc.cl/product/leche-zero-lacto-entera-soprole-1lt,2024-10-01,,1l entera lactosa leche soprole soprole
995,Unimarc,Moccagatta,Pasta Spaghetti Moccagatta Al Bronce 400 G,1390,Tallarín,https://www.unimarc.cl/product/spaghetti-al-bronce-moccagatta-400-gr,2024-10-06,,400g al bronce moccagatta moccagatta pasta spaghetti
996,Unimarc,Moccagatta,Pasta Spaghetti Moccagatta Al Bronce 400 G,1390,Tallarín,https://www.unimarc.cl/product/spaghetti-al-bronce-moccagatta-400-gr,2024-10-01,,400g al bronce moccagatta moccagatta pasta spaghetti
997,Lider,Loncoleche,"Leche Entera Natural Sin Lactosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/300847/loncoleche-leche-entera-natural-sin-lactosa-1-l,2024-11-11,,1l entera lactosa leche loncoleche
998,Unimarc,Moccagatta,Pasta Spaghetti Moccagatta Al Bronce 400 G,1390,Tallarín,https://www.unimarc.cl/product/spaghetti-al-bronce-moccagatta-400-gr,2024-10-26,,400g al bronce moccagatta moccagatta pasta spaghetti
999,Lider,Minuto Verde,"Porotos Verdes Corte Francés, 350 G",1390,Porotos,https://www.lider.cl/supermercado/product/sku/300727/minuto-verde-porotos-verdes-corte-frances-350-g,2024-11-02,,350g corte frances minuto porotos verde verdes
1000,Lider,Soprole,"Leche Natural Entera Cremosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/1145580/soprole-leche-natural-entera-cremosa-1-l,2024-10-26,,1l cremosa entera leche soprole
1001,Lider,Soprole,"Leche Natural Entera Cremosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/1145580/soprole-leche-natural-entera-cremosa-1-l,2024-11-02,,1l cremosa entera leche soprole
1002,Lider,Soprole,"Leche Natural Entera Cremosa, 1 L",1390,Leche Entera,https://www.lider.cl/supermercado/product/sku/1145580/soprole-leche-natural-entera-cremosa-1-l,2024-11-11,,1l cremosa entera leche soprole
1003,Unimarc,Minuto Verde,Porotos Verdes Francés Minuto Verde 350 G,1393,Porotos,https://www.unimarc.cl/product/porotos-verdes-frances-minuto-verde-350-g,2024-11-11,,350g frances minuto minuto porotos verde verde verdes
1004,Unimarc,Minuto Verde,Porotos Verdes Francés Minuto Verde 350 G,1393,Porotos,https://www.unimarc.cl/product/porotos-verdes-frances-minuto-verde-350-g,2024-11-02,,350g frances minuto minuto porotos verde verde verdes
1005,Unimarc,Minuto Verde,Porotos Verdes Francés Minuto Verde 350 G,1393,Porotos,https://www.unimarc.cl/product/porotos-verdes-frances-minuto-verde-350-g,2024-10-26,,350g frances minuto minuto porotos verde verde verdes
1006,Unimarc,Minuto Verde,Porotos Verdes Francés Minuto Verde 350 G,1393,Porotos,https://www.unimarc.cl/product/porotos-verdes-frances-minuto-verde-350-g,2024-10-01,,350g frances minuto minuto porotos verde verde verdes
1007,Santa Isabel,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-negros-listos-sin-sal-anadida-390g/p,2024-11-11,,390g agro agro iansa iansa listos negros porotos
1008,Santa Isabel,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,2024-11-11,,390g agro agro blancos iansa iansa listos porotos
1009,Santa Isabel,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-negros-listos-sin-sal-anadida-390g/p,2024-10-26,,390g agro agro iansa iansa listos negros porotos
1010,Santa Isabel,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,2024-10-06,,390g agro agro blancos iansa iansa listos porotos
1011,Santa Isabel,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-negros-listos-sin-sal-anadida-390g/p,2024-11-02,,390g agro agro iansa iansa listos negros porotos
1012,Santa Isabel,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-negros-listos-sin-sal-anadida-390g/p,2024-10-06,,390g agro agro iansa iansa listos negros porotos
1013,Santa Isabel,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,2024-10-26,,390g agro agro blancos iansa iansa listos porotos
1014,Santa Isabel,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1399,Porotos,https://www.santaisabel.cl/porotos-blancos-listos-sin-sal-anadida-390g/p,2024-11-02,,390g agro agro blancos iansa iansa listos porotos
1015,Unimarc,Iansa Agro,Porotos Negros Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-negros-tetrapack-iansa-390-gr,2024-11-11,,390g agro agro iansa iansa listos negros porotos
1016,Unimarc,Iansa Agro,Porotos Blancos Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-blancos-tetrapack-iansa-390-gr,2024-11-11,,390g agro agro blancos iansa iansa listos porotos
1017,Unimarc,Iansa Agro,Porotos Rojos Iansa Agro Listos 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-rojos-l-serv-iansa-agro-390gr,2024-11-11,,390g agro agro iansa iansa listos porotos rojos
1018,Unimarc,Iansa Agro,Porotos Blancos Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-blancos-tetrapack-iansa-390-gr,2024-11-02,,390g agro agro blancos iansa iansa listos porotos
1019,Unimarc,Iansa Agro,Porotos Blancos Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-blancos-tetrapack-iansa-390-gr,2024-10-26,,390g agro agro blancos iansa iansa listos porotos
1020,Unimarc,Iansa Agro,Porotos Negros Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-negros-tetrapack-iansa-390-gr,2024-10-26,,390g agro agro iansa iansa listos negros porotos
1021,Unimarc,Iansa Agro,Porotos Rojos Iansa Agro Listos 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-rojos-l-serv-iansa-agro-390gr,2024-11-02,,390g agro agro iansa iansa listos porotos rojos
1022,Unimarc,Iansa Agro,Porotos Negros Listos Iansa Agro 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-negros-tetrapack-iansa-390-gr,2024-11-02,,390g agro agro iansa iansa listos negros porotos
1023,Unimarc,Iansa Agro,Porotos Rojos Iansa Agro Listos 390 G,1420,Porotos,https://www.unimarc.cl/product/porotos-rojos-l-serv-iansa-agro-390gr,2024-10-26,,390g agro agro iansa iansa listos porotos rojos
1024,Santa Isabel,Wasil,Porotos Blancos Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-06,,230g blancos drenado porotos wasil wasil
1025,Santa Isabel,Wasil,Porotos Negros Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-01,,230g drenado negros porotos wasil wasil
1026,Santa Isabel,Soprole,Leche Soprole Entera Cremosa 1 L,1429,Leche Entera,https://www.santaisabel.cl/leche-entera-cremosa-1-l/p,2024-10-06,,1l cremosa entera leche soprole soprole
1027,Santa Isabel,Soprole,Leche Soprole Entera Cremosa 1 L,1429,Leche Entera,https://www.santaisabel.cl/leche-entera-cremosa-1-l/p,2024-11-11,,1l cremosa entera leche soprole soprole
1028,Jumbo,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-negros-agro-390-g/p,2024-10-26,,390g agro agro iansa iansa listos negros porotos
1029,Jumbo,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-blancos-agro-390-g/p,2024-11-11,,390g agro agro blancos iansa iansa listos porotos
1030,Santa Isabel,Wasil,Porotos Blancos Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-01,,230g blancos drenado porotos wasil wasil
1031,Jumbo,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-blancos-agro-390-g/p,2024-10-06,,390g agro agro blancos iansa iansa listos porotos
1032,Santa Isabel,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-11-02,,230g drenado listo para porotos rojos servir wasil wasil
1033,Jumbo,Iansa Agro,Porotos Blancos Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-blancos-agro-390-g/p,2024-10-26,,390g agro agro blancos iansa iansa listos porotos
1034,Santa Isabel,Soprole,Leche Soprole Entera Cremosa 1 L,1429,Leche Entera,https://www.santaisabel.cl/leche-entera-cremosa-1-l/p,2024-10-26,,1l cremosa entera leche soprole soprole
1035,Santa Isabel,Wasil,Porotos Negros Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-06,,230g drenado negros porotos wasil wasil
1036,Santa Isabel,Wasil,Porotos Negros Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-negros-wasil-caja-380-g-2/p,2024-11-11,,230g drenado negros porotos wasil wasil
1037,Santa Isabel,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-10-26,,230g drenado listo para porotos rojos servir wasil wasil
1038,Jumbo,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-negros-agro-390-g/p,2024-10-06,,390g agro agro iansa iansa listos negros porotos
1039,Jumbo,Iansa Agro,Porotos Negros Iansa Agro Listos 390 G,1429,Porotos,https://www.jumbo.cl/porotos-negros-agro-390-g/p,2024-11-11,,390g agro agro iansa iansa listos negros porotos
1040,Santa Isabel,Wasil,Porotos Blancos Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-11-11,,230g blancos drenado porotos wasil wasil
1041,Santa Isabel,Wasil,Porotos Blancos Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-26,,230g blancos drenado porotos wasil wasil
1042,Santa Isabel,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-10-06,,230g drenado listo para porotos rojos servir wasil wasil
1043,Santa Isabel,Soprole,Leche Soprole Entera Cremosa 1 L,1429,Leche Entera,https://www.santaisabel.cl/leche-entera-cremosa-1-l/p,2024-10-01,,1l cremosa entera leche soprole soprole
1044,Santa Isabel,Wasil,Porotos Blancos Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-11-02,,230g blancos drenado porotos wasil wasil
1045,Santa Isabel,Wasil,Porotos Negros Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-26,,230g drenado negros porotos wasil wasil
1046,Santa Isabel,Wasil,Porotos Negros Wasil 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-negros-wasil-caja-380-g-2/p,2024-11-02,,230g drenado negros porotos wasil wasil
1047,Santa Isabel,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1429,Porotos,https://www.santaisabel.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-11-11,,230g drenado listo para porotos rojos servir wasil wasil
1048,Santa Isabel,Soprole,Leche Soprole Entera Cremosa 1 L,1429,Leche Entera,https://www.santaisabel.cl/leche-entera-cremosa-1-l/p,2024-11-02,,1l cremosa entera leche soprole soprole
1049,Unimarc,Surlat,Leche Entera Surlat Sin Lactosa 1 L,1430,Leche Entera,https://www.unimarc.cl/product/leche-entera-sin-lactosa-surlat-1l,2024-11-11,,1l entera lactosa leche surlat surlat
1050,Unimarc,Surlat,Leche Entera Surlat Sin Lactosa 1 L,1430,Leche Entera,https://www.unimarc.cl/product/leche-entera-sin-lactosa-surlat-1l,2024-10-06,,1l entera lactosa leche surlat surlat
1051,Unimarc,Surlat,Leche Entera Surlat Sin Lactosa 1 L,1430,Leche Entera,https://www.unimarc.cl/product/leche-entera-sin-lactosa-surlat-1l,2024-10-01,,1l entera lactosa leche surlat surlat
1052,Unimarc,Surlat,Leche Entera Surlat Sin Lactosa 1 L,1430,Leche Entera,https://www.unimarc.cl/product/leche-entera-sin-lactosa-surlat-1l,2024-10-26,,1l entera lactosa leche surlat surlat
1053,Unimarc,Surlat,Leche Entera Surlat Sin Lactosa 1 L,1430,Leche Entera,https://www.unimarc.cl/product/leche-entera-sin-lactosa-surlat-1l,2024-11-02,,1l entera lactosa leche surlat surlat
1054,Jumbo,Soprole,Leche Soprole Entera Cremosa 1 L,1439,Leche Entera,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,2024-10-01,,1l cremosa entera leche soprole soprole
1055,Jumbo,Soprole,Leche Soprole Entera Cremosa 1 L,1439,Leche Entera,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,2024-11-02,,1l cremosa entera leche soprole soprole
1056,Jumbo,Soprole,Leche Soprole Entera Cremosa 1 L,1439,Leche Entera,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,2024-10-06,,1l cremosa entera leche soprole soprole
1057,Jumbo,Soprole,Leche Soprole Entera Cremosa 1 L,1439,Leche Entera,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,2024-10-26,,1l cremosa entera leche soprole soprole
1058,Jumbo,Soprole,Leche Soprole Entera Cremosa 1 L,1439,Leche Entera,https://www.jumbo.cl/leche-entera-4-5-mg-soprole-1l-1881647/p,2024-11-11,,1l cremosa entera leche soprole soprole
1059,Jumbo,Wasil,Porotos Blancos Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-06,,230g blancos drenado porotos wasil wasil
1060,Jumbo,Wasil,Porotos Blancos Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-01,,230g blancos drenado porotos wasil wasil
1061,Jumbo,Wasil,Porotos Negros Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-06,,230g drenado negros porotos wasil wasil
1062,Jumbo,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-11-11,,230g drenado listo para porotos rojos servir wasil wasil
1063,Jumbo,Wasil,Porotos Blancos Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-11-11,,230g blancos drenado porotos wasil wasil
1064,Jumbo,Wasil,Porotos Negros Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-negros-wasil-caja-380-g-2/p,2024-11-11,,230g drenado negros porotos wasil wasil
1065,Jumbo,Wasil,Porotos Negros Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-26,,230g drenado negros porotos wasil wasil
1066,Jumbo,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-10-06,,230g drenado listo para porotos rojos servir wasil wasil
1067,Jumbo,Wasil,Porotos Blancos Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-wasil-caja-380-g-blancos-listos-para-servir-2/p,2024-10-26,,230g blancos drenado porotos wasil wasil
1068,Jumbo,Wasil,Porotos Negros Wasil 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-negros-wasil-caja-380-g-2/p,2024-10-01,,230g drenado negros porotos wasil wasil
1069,Jumbo,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-10-26,,230g drenado listo para porotos rojos servir wasil wasil
1070,Jumbo,Wasil,Porotos Rojos Wasil Listo Para Servir 230 G Drenado,1449,Porotos,https://www.jumbo.cl/porotos-rojos-wasil-listo-para-servir-380-g/p,2024-10-01,,230g drenado listo para porotos rojos servir wasil wasil
1071,Santa Isabel,Cuisine & Co,Porotos Verdes Congelados 350 G,1450,Porotos,https://www.santaisabel.cl/porotos-verdes-congelados-350-g-cuisine-and-co-1763682/p,2024-10-26,,350g co congelados cuisine porotos verdes
